,course,student,hoursWork_mean,ETA_mean,numAttendence_max,age,numChildren,enrollmentTime,distance,work,isSingle,grade
3895,97,97,0.0,0.7949199813752927,12,26,1.0,2,18,0,1,6.63
4211,105,97,0.0,0.6742574442121247,21,26,1.0,2,18,0,1,8.62
4456,111,97,0.0,0.6902698186431612,15,26,1.0,2,18,0,1,8.0
4611,115,97,0.0,0.45857916854852454,21,26,1.0,2,18,0,1,9.77
5174,129,97,0.0,0.41632335750458044,21,26,1.0,2,18,0,1,7.8
5294,132,97,0.0,0.7638006117869507,18,26,1.0,2,18,0,1,7.68
5611,140,97,0.0,0.4144117981283845,22,26,1.0,2,18,0,1,8.57
5808,145,97,0.0,0.6766737655791936,21,26,1.0,2,18,0,1,9.38
6171,154,97,0.0,0.782694048608297,15,26,1.0,2,18,0,1,7.01
6532,163,97,0.0,0.4295465317233482,19,26,1.0,2,18,0,1,8.63
6613,165,97,0.0,0.6193336175315753,21,26,1.0,2,18,0,1,8.55
6936,173,97,0.0,0.5522796960739881,18,26,1.0,2,18,0,1,8.65
7054,176,97,0.0,0.8415350240795955,18,26,1.0,2,18,0,1,7.02
7134,178,97,0.0,0.6163170782276817,16,26,1.0,2,18,0,1,8.5
7212,180,97,0.0,0.6436248935714192,21,26,1.0,2,18,0,1,9.0
7490,187,97,0.0,0.6728568303027433,20,26,1.0,2,18,0,1,9.02
7729,193,97,0.0,0.8263414576748406,16,26,1.0,2,18,0,1,9.09
12,0,104,5.166666666666667,0.40534655390935903,8,33,3.0,12,14,1,0,4.13
93,2,104,5.583333333333333,0.5294059445011112,7,33,3.0,12,14,1,0,2.83
371,9,104,5.25,0.5520242827470969,9,33,3.0,12,14,1,0,3.27
855,21,104,5.416666666666667,0.6023366614440367,6,33,3.0,12,14,1,0,2.27
2136,53,104,4.5,0.43647987319431203,9,33,3.0,12,14,1,0,3.85
2336,58,104,4.833333333333333,0.6853826825464071,10,33,3.0,12,14,1,0,3.37
3376,84,104,5.583333333333333,0.43186794628095554,8,33,3.0,12,14,1,0,3.07
3529,88,104,5.75,0.6327282408930616,5,33,3.0,12,14,1,0,1.34
4329,108,104,5.666666666666667,0.5871127926449885,5,33,3.0,12,14,1,0,1.59
4533,113,104,5.333333333333333,0.6560894049116105,9,33,3.0,12,14,1,0,4.16
4653,116,104,5.0,0.5638654889822439,7,33,3.0,12,14,1,0,3.37
5851,146,104,5.25,0.4463072711508283,9,33,3.0,12,14,1,0,3.65
5893,147,104,5.0,0.5232624882268039,9,33,3.0,12,14,1,0,2.66
6410,160,104,5.25,0.43261124209842555,8,33,3.0,12,14,1,0,3.81
6455,161,104,4.833333333333333,0.6141644357224216,13,33,3.0,12,14,1,0,3.8
6499,162,104,5.5,0.5824558407826876,9,33,3.0,12,14,1,0,3.55
6570,164,104,5.416666666666667,0.5735963394138215,7,33,3.0,12,14,1,0,3.35
6892,172,104,4.666666666666667,0.6318160214137275,13,33,3.0,12,14,1,0,4.7
6977,174,104,5.5,0.6236346874377762,8,33,3.0,12,14,1,0,3.47
13,0,105,0.0,0.743597525685569,16,29,4.0,11,24,0,0,4.75
53,1,105,0.0,0.8432817612160678,16,29,4.0,11,24,0,0,3.68
133,3,105,0.0,1.084752680037889,16,29,4.0,11,24,0,0,4.54
333,8,105,0.0,1.1996166037304805,14,29,4.0,11,24,0,0,3.45
976,24,105,0.0,0.8181101732608854,14,29,4.0,11,24,0,0,3.49
1533,38,105,0.0,0.7355765518245264,17,29,4.0,11,24,0,0,5.05
1617,40,105,0.0,0.9687676072896121,16,29,4.0,11,24,0,0,4.49
1895,47,105,0.0,1.315888192379481,19,29,4.0,11,24,0,0,4.51
1974,49,105,0.0,1.0856857186650737,16,29,4.0,11,24,0,0,4.67
2010,50,105,0.0,0.7907268043283037,16,29,4.0,11,24,0,0,4.44
2494,62,105,0.0,1.246470633660389,13,29,4.0,11,24,0,0,2.76
2614,65,105,0.0,0.7429004919731937,14,29,4.0,11,24,0,0,4.35
3089,77,105,0.0,0.9957648779072789,20,29,4.0,11,24,0,0,4.86
3454,86,105,0.0,0.7756061296551572,18,29,4.0,11,24,0,0,4.38
3530,88,105,0.0,1.1726898821760283,16,29,4.0,11,24,0,0,4.93
4174,104,105,0.0,0.7468041092553155,17,29,4.0,11,24,0,0,5.18
4654,116,105,0.0,1.0801065225856632,18,29,4.0,11,24,0,0,4.49
5412,135,105,0.0,0.7717007400350324,15,29,4.0,11,24,0,0,5.07
5894,147,105,0.0,0.9357041902540177,15,29,4.0,11,24,0,0,3.75
5975,149,105,0.0,0.9350755359049985,16,29,4.0,11,24,0,0,4.06
6173,154,105,0.0,1.2086391440200648,13,29,4.0,11,24,0,0,3.66
6373,159,105,0.0,0.7627075368166119,14,29,4.0,11,24,0,0,4.35
6771,169,105,0.0,1.2152835769831156,12,29,4.0,11,24,0,0,3.49
6938,173,105,0.0,1.0493333292172842,16,29,4.0,11,24,0,0,3.72
6978,174,105,0.0,1.0375919433189462,14,29,4.0,11,24,0,0,3.22
7213,180,105,0.0,0.9940131006196467,15,29,4.0,11,24,0,0,3.74
7416,185,105,0.0,1.0514562967851246,16,29,4.0,11,24,0,0,4.42
7771,194,105,0.0,0.7967319771538386,14,29,4.0,11,24,0,0,4.49
7812,195,105,0.0,1.2187223195229677,14,29,4.0,11,24,0,0,3.79
7975,199,105,0.0,0.7995397385668511,15,29,4.0,11,24,0,0,3.75
14,0,106,0.0,0.32485827128607997,23,28,0.0,5,15,0,1,9.66
815,20,106,0.0,0.35722161262027025,19,28,0.0,5,15,0,1,8.94
900,22,106,0.0,0.5948908460338406,19,28,0.0,5,15,0,1,7.74
1339,33,106,0.0,0.4557303327553847,18,28,0.0,5,15,0,1,8.11
1815,45,106,0.0,0.5941001104183093,18,28,0.0,5,15,0,1,8.74
1896,47,106,0.0,0.5895717969799154,17,28,0.0,5,15,0,1,7.77
3214,80,106,0.0,0.3466249110432306,23,28,0.0,5,15,0,1,9.08
3331,83,106,0.0,0.6353580046230208,17,28,0.0,5,15,0,1,7.25
3417,85,106,0.0,0.3662577268187759,20,28,0.0,5,15,0,1,8.84
3490,87,106,0.0,0.5895348111477731,17,28,0.0,5,15,0,1,8.71
4017,100,106,0.0,0.47373477225125843,16,28,0.0,5,15,0,1,8.38
4655,116,106,0.0,0.5316548347683235,19,28,0.0,5,15,0,1,9.84
4857,121,106,0.0,0.3300351984038405,21,28,0.0,5,15,0,1,8.82
4935,123,106,0.0,0.4500452214382105,22,28,0.0,5,15,0,1,10.0
6134,153,106,0.0,0.5168187030222735,19,28,0.0,5,15,0,1,8.89
6411,160,106,0.0,0.33542500581411,23,28,0.0,5,15,0,1,8.51
7092,177,106,0.0,0.34072288097961306,20,28,0.0,5,15,0,1,8.87
7170,179,106,0.0,0.6120364624944391,18,28,0.0,5,15,0,1,8.3
7532,188,106,0.0,0.4451335570856146,21,28,0.0,5,15,0,1,9.6
15,0,115,5.0,0.2975835848823902,14,30,0.0,12,12,1,0,7.34
494,12,115,5.0,0.5248220284523374,18,30,0.0,12,12,1,0,7.79
580,14,115,5.0,0.5814273373655815,13,30,0.0,12,12,1,0,6.46
1054,26,115,5.083333333333333,0.5022452897200019,15,30,0.0,12,12,1,0,7.28
2138,53,115,5.5,0.2940493903226579,13,30,0.0,12,12,1,0,7.29
2337,58,115,4.666666666666667,0.4913851091635788,18,30,0.0,12,12,1,0,8.24
2737,68,115,4.833333333333333,0.29976401648018275,17,30,0.0,12,12,1,0,7.94
3217,80,115,5.0,0.2994446957365863,17,30,0.0,12,12,1,0,7.15
3296,82,115,5.166666666666667,0.47251088779980294,15,30,0.0,12,12,1,0,6.73
3335,83,115,4.833333333333333,0.5275359068182608,15,30,0.0,12,12,1,0,7.02
3419,85,115,5.833333333333333,0.32059545998997613,13,30,0.0,12,12,1,0,6.88
3455,86,115,4.5,0.30717361860995546,19,30,0.0,12,12,1,0,8.4
3491,87,115,5.083333333333333,0.5510106415347001,18,30,0.0,12,12,1,0,6.99
3731,93,115,5.333333333333333,0.4228419697405978,15,30,0.0,12,12,1,0,6.95
3853,96,115,5.416666666666667,0.5418755540868678,15,30,0.0,12,12,1,0,7.29
4053,101,115,5.5,0.4742481259884547,11,30,0.0,12,12,1,0,6.64
4212,105,115,4.833333333333333,0.4877901273100847,17,30,0.0,12,12,1,0,7.41
4614,115,115,5.666666666666667,0.301111852127021,14,30,0.0,12,12,1,0,7.8
5216,130,115,5.416666666666667,0.3989474144781609,15,30,0.0,12,12,1,0,7.41
5693,142,115,5.666666666666667,0.33353589263683237,14,30,0.0,12,12,1,0,6.87
5732,143,115,4.833333333333333,0.574750914074568,15,30,0.0,12,12,1,0,7.23
6138,153,115,5.25,0.4538452697692554,16,30,0.0,12,12,1,0,7.44
6412,160,115,4.916666666666667,0.29989104943678907,17,30,0.0,12,12,1,0,7.62
6535,163,115,4.25,0.2840517194249292,17,30,0.0,12,12,1,0,7.46
6654,166,115,5.583333333333333,0.39845046039804105,14,30,0.0,12,12,1,0,7.37
6692,167,115,5.25,0.4141829948064952,17,30,0.0,12,12,1,0,8.48
7257,181,115,5.333333333333333,0.5506194121285679,12,30,0.0,12,12,1,0,6.44
7333,183,115,6.083333333333333,0.5017419187206296,9,30,0.0,12,12,1,0,5.14
7613,190,115,4.833333333333333,0.29191306837221126,15,30,0.0,12,12,1,0,7.5
7897,197,115,5.333333333333333,0.5155179298079076,13,30,0.0,12,12,1,0,6.52
16,0,124,5.5,0.4162200879382365,13,28,0.0,7,17,1,0,7.16
336,8,124,4.083333333333333,0.6982568358099769,18,28,0.0,7,17,1,0,7.21
451,11,124,6.0,0.4520050792572883,10,28,0.0,7,17,1,0,5.78
695,17,124,4.0,0.8926080286535125,14,28,0.0,7,17,1,0,6.88
816,20,124,4.916666666666667,0.4601414826518773,19,28,0.0,7,17,1,0,7.92
1055,26,124,5.666666666666667,0.7459495298103382,11,28,0.0,7,17,1,0,5.33
1254,31,124,5.75,0.4292217389781676,14,28,0.0,7,17,1,0,6.16
1575,39,124,5.0,0.44378034830258506,18,28,0.0,7,17,1,0,7.59
1731,43,124,5.0,0.8499465438426771,15,28,0.0,7,17,1,0,6.89
2013,50,124,5.0,0.4407644963670549,15,28,0.0,7,17,1,0,5.75
2055,51,124,5.25,0.44784627139557726,18,28,0.0,7,17,1,0,7.76
2456,61,124,5.25,0.8604769948929955,13,28,0.0,7,17,1,0,6.53
2618,65,124,4.916666666666667,0.4523883376560723,17,28,0.0,7,17,1,0,6.75
2940,73,124,4.666666666666667,0.6691876954965262,17,28,0.0,7,17,1,0,8.24
3091,77,124,5.583333333333333,0.5899472659589394,15,28,0.0,7,17,1,0,7.14
3138,78,124,5.083333333333333,0.41348793185748556,17,28,0.0,7,17,1,0,7.93
3534,88,124,5.166666666666667,0.6609799326126141,12,28,0.0,7,17,1,0,6.98
3574,89,124,6.416666666666667,0.7008677919582754,16,28,0.0,7,17,1,0,7.65
3854,96,124,5.166666666666667,0.7299034939616291,14,28,0.0,7,17,1,0,6.67
3975,99,124,5.0,0.4561690646588355,17,28,0.0,7,17,1,0,7.22
4097,102,124,4.416666666666667,0.4285892492727343,20,28,0.0,7,17,1,0,8.03
4737,118,124,4.916666666666667,0.6541529609510778,19,28,0.0,7,17,1,0,7.43
4814,120,124,5.916666666666667,0.7716921969369984,13,28,0.0,7,17,1,0,7.25
4861,121,124,4.416666666666667,0.43145331825316385,17,28,0.0,7,17,1,0,7.21
4892,122,124,5.25,0.6929751932008493,13,28,0.0,7,17,1,0,7.06
5059,126,124,5.5,0.7133145341590686,12,28,0.0,7,17,1,0,4.94
5095,127,124,5.583333333333333,0.4284527998383998,13,28,0.0,7,17,1,0,7.18
5217,130,124,5.25,0.5579617063832545,16,28,0.0,7,17,1,0,7.63
5258,131,124,5.25,0.7824831059916599,16,28,0.0,7,17,1,0,7.1
5576,139,124,5.25,0.7338826197930882,14,28,0.0,7,17,1,0,6.92
6775,169,124,5.75,0.7050340244235543,10,28,0.0,7,17,1,0,6.06
6896,172,124,4.583333333333333,0.5510496147692324,19,28,0.0,7,17,1,0,7.75
7294,182,124,5.5,0.408606469136567,13,28,0.0,7,17,1,0,7.16
7616,190,124,5.333333333333333,0.4086188571699963,14,28,0.0,7,17,1,0,7.02
17,0,126,0.0,0.4426408446276204,22,28,0.0,3,18,0,0,10.0
96,2,126,0.0,0.6166080408128422,20,28,0.0,3,18,0,0,8.53
495,12,126,0.0,0.7220781057533462,15,28,0.0,3,18,0,0,7.49
696,17,126,0.0,1.020176069525095,15,28,0.0,3,18,0,0,6.87
735,18,126,0.0,0.7179278152975092,16,28,0.0,3,18,0,0,7.49
1623,40,126,0.0,0.5644970631427505,19,28,0.0,3,18,0,0,8.66
1659,41,126,0.0,0.7696389622395904,20,28,0.0,3,18,0,0,7.52
2297,57,126,0.0,0.9339166229613771,20,28,0.0,3,18,0,0,8.06
3495,87,126,0.0,0.8132964419113892,18,28,0.0,3,18,0,0,8.05
3935,98,126,0.0,0.5993463256871115,19,28,0.0,3,18,0,0,8.47
4020,100,126,0.0,0.6969594584546793,17,28,0.0,3,18,0,0,8.46
4257,106,126,0.0,0.8263301456729057,17,28,0.0,3,18,0,0,6.85
4412,110,126,0.0,0.5665808268833775,21,28,0.0,3,18,0,0,8.61
4462,111,126,0.0,0.7273874431611552,18,28,0.0,3,18,0,0,8.64
4659,116,126,0.0,0.7037760148064112,20,28,0.0,3,18,0,0,8.47
4862,121,126,0.0,0.4383442126128794,21,28,0.0,3,18,0,0,8.62
4972,124,126,0.0,0.8377646349960117,16,28,0.0,3,18,0,0,8.06
5577,139,126,0.0,0.8019695163026056,19,28,0.0,3,18,0,0,8.28
5779,144,126,0.0,0.677403628681867,19,28,0.0,3,18,0,0,8.4
5812,145,126,0.0,0.7157775989528784,22,28,0.0,3,18,0,0,8.33
5853,146,126,0.0,0.462183650226982,22,28,0.0,3,18,0,0,8.48
5934,148,126,0.0,0.578557975305,20,28,0.0,3,18,0,0,8.63
6256,156,126,0.0,0.590593853466543,21,28,0.0,3,18,0,0,9.35
6296,157,126,0.0,0.6936404990791903,22,28,0.0,3,18,0,0,8.01
6340,158,126,0.0,0.47849722600678835,20,28,0.0,3,18,0,0,9.23
7057,176,126,0.0,0.8144392893983196,20,28,0.0,3,18,0,0,8.59
7420,185,126,0.0,0.6785881830753661,20,28,0.0,3,18,0,0,8.42
7899,197,126,0.0,0.7869389350785982,17,28,0.0,3,18,0,0,7.32
18,0,134,5.666666666666667,0.6162772003997544,13,34,0.0,9,28,1,1,6.32
97,2,134,5.25,0.9073843572139322,13,34,0.0,9,28,1,1,6.33
177,4,134,4.5,0.6298783971274239,18,34,0.0,9,28,1,1,7.56
303,7,134,5.5,1.0655601988094765,15,34,0.0,9,28,1,1,6.47
376,9,134,5.583333333333333,0.8618207338858409,13,34,0.0,9,28,1,1,6.29
416,10,134,5.75,1.0271050764498706,12,34,0.0,9,28,1,1,6.08
453,11,134,4.583333333333333,0.6307230970320767,15,34,0.0,9,28,1,1,7.1
535,13,134,5.416666666666667,0.6193679986308452,15,34,0.0,9,28,1,1,6.93
615,15,134,4.833333333333333,0.8768433217973427,19,34,0.0,9,28,1,1,7.27
1539,38,134,5.0,0.6129630912085297,17,34,0.0,9,28,1,1,7.77
1777,44,134,4.833333333333333,0.8917331293215155,14,34,0.0,9,28,1,1,6.57
2173,54,134,5.0,0.9130991885502766,14,34,0.0,9,28,1,1,6.76
2255,56,134,5.333333333333333,0.993577048415553,9,34,0.0,9,28,1,1,5.38
2658,66,134,5.083333333333333,0.9691116610584162,14,34,0.0,9,28,1,1,6.93
3821,95,134,5.416666666666667,0.9464802947862122,14,34,0.0,9,28,1,1,6.53
4176,104,134,5.083333333333333,0.6214117638010622,14,34,0.0,9,28,1,1,6.99
4615,115,134,4.75,0.6190078625729449,14,34,0.0,9,28,1,1,6.53
4695,117,134,5.583333333333333,1.13929430267805,12,34,0.0,9,28,1,1,6.05
4939,123,134,5.416666666666667,0.8328001258602705,12,34,0.0,9,28,1,1,5.58
4974,124,134,5.166666666666667,1.2317530415786884,16,34,0.0,9,28,1,1,6.22
5219,130,134,5.416666666666667,0.7508319256054183,14,34,0.0,9,28,1,1,6.3
5336,133,134,5.0,0.9400630549049981,15,34,0.0,9,28,1,1,6.64
5854,146,134,5.166666666666667,0.6282695691011665,16,34,0.0,9,28,1,1,7.52
6011,150,134,6.0,1.0141748709527862,13,34,0.0,9,28,1,1,6.31
6140,153,134,4.5,0.9492747144030914,17,34,0.0,9,28,1,1,7.26
6377,159,134,5.583333333333333,0.6281801828935624,13,34,0.0,9,28,1,1,6.57
6459,161,134,5.166666666666667,1.0300060341705637,15,34,0.0,9,28,1,1,7.05
7421,185,134,5.833333333333333,0.9689249810010575,13,34,0.0,9,28,1,1,5.52
7939,198,134,5.333333333333333,1.027647687589695,17,34,0.0,9,28,1,1,6.23
19,0,143,5.5,0.3193228306257648,13,28,0.0,8,13,1,0,6.68
179,4,143,5.583333333333333,0.33277358430552134,17,28,0.0,8,13,1,0,8.07
699,17,143,5.083333333333333,0.7076190065963074,19,28,0.0,8,13,1,0,6.88
981,24,143,5.333333333333333,0.3552034077400805,16,28,0.0,8,13,1,0,7.91
1341,33,143,5.25,0.4753641995526952,14,28,0.0,8,13,1,0,7.73
2060,51,143,5.416666666666667,0.32853975373330707,17,28,0.0,8,13,1,0,7.84
2417,60,143,5.166666666666667,0.5594612658288953,15,28,0.0,8,13,1,0,6.75
2743,68,143,4.916666666666667,0.32329265778178445,16,28,0.0,8,13,1,0,7.31
2854,71,143,5.166666666666667,0.6393518567848059,13,28,0.0,8,13,1,0,7.46
3258,81,143,5.166666666666667,0.4811538508401691,18,28,0.0,8,13,1,0,8.32
3381,84,143,5.0,0.32177317314446824,13,28,0.0,8,13,1,0,7.04
3422,85,143,5.583333333333333,0.36013530759158496,14,28,0.0,8,13,1,0,6.73
3579,89,143,4.75,0.5228185587943329,20,28,0.0,8,13,1,0,8.43
5300,132,143,5.583333333333333,0.5231126390512583,11,28,0.0,8,13,1,0,5.89
5416,135,143,4.666666666666667,0.323717653691737,19,28,0.0,8,13,1,0,8.03
6098,152,143,5.666666666666667,0.45361594703655195,13,28,0.0,8,13,1,0,7.13
6215,155,143,5.416666666666667,0.46010000277941715,15,28,0.0,8,13,1,0,7.24
6661,166,143,5.75,0.40906940723445157,10,28,0.0,8,13,1,0,6.19
6699,167,143,5.416666666666667,0.48625678640309006,16,28,0.0,8,13,1,0,6.81
7059,176,143,5.75,0.5996082697750628,13,28,0.0,8,13,1,0,6.75
7176,179,143,4.75,0.5723645101779359,14,28,0.0,8,13,1,0,7.52
7262,181,143,4.583333333333333,0.5695268436026436,15,28,0.0,8,13,1,0,6.97
7858,196,143,6.083333333333333,0.3128955090025584,8,28,0.0,8,13,1,0,5.92
20,0,148,0.0,0.7355154899643109,18,29,4.0,11,23,0,1,7.85
379,9,148,0.0,1.089658567729604,16,29,4.0,11,23,0,1,7.29
739,18,148,0.0,1.2114750004056631,14,29,4.0,11,23,0,1,7.27
1105,27,148,0.0,1.2641594983366777,16,29,4.0,11,23,0,1,8.12
1259,31,148,0.0,0.8137699591448572,13,29,4.0,11,23,0,1,7.07
1738,43,148,0.0,1.3857362628851735,13,29,4.0,11,23,0,1,6.08
1781,44,148,0.0,1.012956736934478,16,29,4.0,11,23,0,1,6.96
2019,50,148,0.0,0.821499919310122,15,29,4.0,11,23,0,1,8.56
2381,59,148,0.0,1.1109075468941207,14,29,4.0,11,23,0,1,6.97
2583,64,148,0.0,1.265220585013016,13,29,4.0,11,23,0,1,6.5
3340,83,148,0.0,1.3298921000171924,12,29,4.0,11,23,0,1,5.73
3937,98,148,0.0,1.1503148194191601,16,29,4.0,11,23,0,1,8.32
4379,109,148,0.0,0.8575999920784869,17,29,4.0,11,23,0,1,8.23
4661,116,148,0.0,1.0995798506598808,13,29,4.0,11,23,0,1,7.25
4865,121,148,0.0,0.8919978736844496,16,29,4.0,11,23,0,1,8.39
5135,128,148,0.0,1.0770199605058954,15,29,4.0,11,23,0,1,7.21
5543,138,148,0.0,1.3575690724996754,13,29,4.0,11,23,0,1,6.17
5617,140,148,0.0,0.7931986965302236,15,29,4.0,11,23,0,1,7.21
5855,146,148,0.0,0.8624027549241579,19,29,4.0,11,23,0,1,7.82
6178,154,148,0.0,1.296787468926289,12,29,4.0,11,23,0,1,6.77
6463,161,148,0.0,1.1474180287406985,18,29,4.0,11,23,0,1,7.73
6575,164,148,0.0,1.1328614999982303,18,29,4.0,11,23,0,1,8.21
6701,167,148,0.0,1.1687045043182056,16,29,4.0,11,23,0,1,6.7
6737,168,148,0.0,0.8278140603921597,13,29,4.0,11,23,0,1,7.64
6814,170,148,0.0,1.1969588971852556,13,29,4.0,11,23,0,1,6.72
7424,185,148,0.0,1.141899695114936,20,29,4.0,11,23,0,1,8.43
7459,186,148,0.0,0.7948204547977434,19,29,4.0,11,23,0,1,8.73
7575,189,148,0.0,1.175186953720077,16,29,4.0,11,23,0,1,7.27
7736,193,148,0.0,1.3321837473933626,16,29,4.0,11,23,0,1,6.27
7814,195,148,0.0,1.266208158807547,12,29,4.0,11,23,0,1,6.45
21,0,166,0.0,0.2787097163756014,21,27,0.0,1,13,0,1,9.13
341,8,166,0.0,0.5235904721872711,18,27,0.0,1,13,0,1,8.34
1109,27,166,0.0,0.5078880012715011,19,27,0.0,1,13,0,1,8.71
1906,47,166,0.0,0.5320978901471939,19,27,0.0,1,13,0,1,8.88
2142,53,166,0.0,0.30212607405643843,22,27,0.0,1,13,0,1,9.31
3098,77,166,0.0,0.4116181804442069,20,27,0.0,1,13,0,1,9.18
3902,97,166,0.0,0.5306341851242746,15,27,0.0,1,13,0,1,7.32
4180,104,166,0.0,0.2818112345358152,20,27,0.0,1,13,0,1,8.86
4265,106,166,0.0,0.5553365338523324,15,27,0.0,1,13,0,1,8.29
4540,113,166,0.0,0.5193573118192963,20,27,0.0,1,13,0,1,8.58
4582,114,166,0.0,0.44762564961971374,20,27,0.0,1,13,0,1,8.16
5017,125,166,0.0,0.5928122599813493,21,27,0.0,1,13,0,1,8.02
5658,141,166,0.0,0.2999183314804434,21,27,0.0,1,13,0,1,9.29
5983,149,166,0.0,0.3849763050657032,18,27,0.0,1,13,0,1,8.5
6100,152,166,0.0,0.41261478712598426,19,27,0.0,1,13,0,1,8.3
6145,153,166,0.0,0.4463596342951101,18,27,0.0,1,13,0,1,8.8
6465,161,166,0.0,0.4535835847302316,20,27,0.0,1,13,0,1,8.41
6859,171,166,0.0,0.4029664689781474,20,27,0.0,1,13,0,1,8.06
6903,172,166,0.0,0.36128321132896507,16,27,0.0,1,13,0,1,7.94
6944,173,166,0.0,0.3725182867044807,21,27,0.0,1,13,0,1,9.37
7621,190,166,0.0,0.29164999552059084,23,27,0.0,1,13,0,1,9.53
22,0,167,5.416666666666667,0.47460990054495694,4,26,4.0,2,14,1,1,2.42
218,5,167,4.916666666666667,0.4407856670845676,5,26,4.0,2,14,1,1,4.37
420,10,167,4.833333333333333,0.6893115245239482,8,26,4.0,2,14,1,1,5.31
460,11,167,5.583333333333333,0.584896838157598,4,26,4.0,2,14,1,1,3.11
742,18,167,5.5,0.6745345649859001,3,26,4.0,2,14,1,1,1.44
1740,43,167,4.75,0.7816281882116188,8,26,4.0,2,14,1,1,4.91
1907,47,167,5.666666666666667,0.7751755797505707,10,26,4.0,2,14,1,1,4.87
2217,55,167,4.916666666666667,0.8072790180048358,13,26,4.0,2,14,1,1,6.01
2342,58,167,5.166666666666667,0.7569501387376749,7,26,4.0,2,14,1,1,4.79
2544,63,167,5.833333333333333,0.6834108901677495,4,26,4.0,2,14,1,1,2.57
2588,64,167,6.0,0.757688437093703,9,26,4.0,2,14,1,1,5.15
3063,76,167,4.916666666666667,0.6764387984023091,4,26,4.0,2,14,1,1,4.3
3303,82,167,5.5,0.7556546210835985,5,26,4.0,2,14,1,1,3.27
3823,95,167,5.583333333333333,0.6685955973091001,5,26,4.0,2,14,1,1,3.35
4057,101,167,5.25,0.6999131319322074,5,26,4.0,2,14,1,1,3.47
4420,110,167,5.333333333333333,0.6363280020990826,7,26,4.0,2,14,1,1,4.79
4617,115,167,4.416666666666667,0.48596739108343795,6,26,4.0,2,14,1,1,4.64
4704,117,167,5.0,0.7560639482850727,7,26,4.0,2,14,1,1,5.0
4783,119,167,5.0,0.4577071915554458,4,26,4.0,2,14,1,1,4.46
5418,135,167,4.916666666666667,0.49467210088451913,5,26,4.0,2,14,1,1,4.25
5659,141,167,5.083333333333333,0.5235687632486932,7,26,4.0,2,14,1,1,4.45
5703,142,167,4.75,0.5396086451792584,6,26,4.0,2,14,1,1,4.98
5741,143,167,4.916666666666667,0.7781437926972578,11,26,4.0,2,14,1,1,5.97
5857,146,167,5.333333333333333,0.5040686114448857,7,26,4.0,2,14,1,1,4.81
6218,155,167,4.916666666666667,0.6182534267919504,6,26,4.0,2,14,1,1,3.76
6379,159,167,5.583333333333333,0.5458242563409811,7,26,4.0,2,14,1,1,4.81
6466,161,167,5.75,0.6805693105059657,8,26,4.0,2,14,1,1,4.89
6703,167,167,4.916666666666667,0.729688724690223,6,26,4.0,2,14,1,1,4.89
7221,180,167,4.916666666666667,0.6667496018039345,5,26,4.0,2,14,1,1,3.8
7266,181,167,4.75,0.833226172111878,5,26,4.0,2,14,1,1,3.47
7300,182,167,5.5,0.47062851745747986,7,26,4.0,2,14,1,1,5.57
7464,186,167,5.5,0.4452340240935207,6,26,4.0,2,14,1,1,4.89
7496,187,167,4.5,0.7399010765887285,11,26,4.0,2,14,1,1,6.33
7580,189,167,5.083333333333333,0.7031732145219309,8,26,4.0,2,14,1,1,4.84
7779,194,167,5.666666666666667,0.598090931146395,5,26,4.0,2,14,1,1,3.72
7980,199,167,5.0,0.5433285960133967,9,26,4.0,2,14,1,1,5.32
23,0,172,0.0,0.5357275419597877,22,29,1.0,3,21,0,0,7.15
947,23,172,0.0,0.8556090794302782,16,29,1.0,3,21,0,0,6.59
1062,26,172,0.0,0.9374132257591891,17,29,1.0,3,21,0,0,7.38
2064,51,172,0.0,0.5213651856193368,23,29,1.0,3,21,0,0,9.21
2545,63,172,0.0,0.7594764439106118,20,29,1.0,3,21,0,0,7.86
2664,66,172,0.0,0.9074483857834612,19,29,1.0,3,21,0,0,8.17
3024,75,172,0.0,0.7089334262000141,17,29,1.0,3,21,0,0,7.23
3100,77,172,0.0,0.7834774286463272,21,29,1.0,3,21,0,0,8.27
3462,86,172,0.0,0.5575939976060459,21,29,1.0,3,21,0,0,8.53
4302,107,172,0.0,1.074080497129925,14,29,1.0,3,21,0,0,5.98
4584,114,172,0.0,0.8371361339321176,20,29,1.0,3,21,0,0,7.79
4618,115,172,0.0,0.5715305566940589,22,29,1.0,3,21,0,0,7.99
4868,121,172,0.0,0.5974709438397986,22,29,1.0,3,21,0,0,8.65
5140,128,172,0.0,0.7464445440966222,19,29,1.0,3,21,0,0,8.29
5379,134,172,0.0,1.083331403182574,20,29,1.0,3,21,0,0,7.21
6060,151,172,0.0,0.5583297777105475,21,29,1.0,3,21,0,0,9.11
6346,158,172,0.0,0.5956776737056159,22,29,1.0,3,21,0,0,8.52
6905,172,172,0.0,0.7324913805385437,19,29,1.0,3,21,0,0,7.1
7021,175,172,0.0,0.9709321584979329,20,29,1.0,3,21,0,0,7.56
24,0,175,0.0,0.4526193110213333,23,31,1.0,11,18,0,1,9.87
101,2,175,0.0,0.6140821293083304,20,31,1.0,11,18,0,1,9.53
380,9,175,0.0,0.5926973533678169,19,31,1.0,11,18,0,1,8.34
784,19,175,0.0,0.4428810191960575,21,31,1.0,11,18,0,1,9.65
1185,29,175,0.0,0.6645202773978907,20,31,1.0,11,18,0,1,7.76
